Point_time,AUGEVolume,AUGEASTLEVANALOG,AUGWVOLUME,AUGWESTLEVANALOG,ASHREL,SICRESVOLUME,SICRESELEVANALOG,STPALBFLW,RECRESVOLUME,RECRESELEVANALOG,RECREL,NICRESVOLUME,NICRESELEVANALOG,NICNTHFLW,NICSTHFLW,NICCONFLW,EDIRESVOLUME,EDIRESELEVANALOG,EDRNTHFLW,EDRSTHFLW,EDRCONFLW,WDIRESVOLUME,WDIRESELEVANALOG,WDRFLW
07/12/2019,77.62,586.56,37.71,582.57,17,17.72,1129.40,160.00,48.45,838.45,14.72,33.09,1435.74,0.00,73.8,0.00,135.9,1276.19,44.40,52.00,0.00,86.31,1144.57,322.60
07/13/2019,77.59,586.54,37.49,582.26,17,17.54,1129.40,232.50,48.44,838.44,14.73,33.06,1435.67,0.00,73.8,0.00,135.45,1275.94,44.40,52.00,0.00,85.88,1144.27,322.20
07/14/2019,77.54,586.52,37.25,582.02,17,17.35,1129.40,220.90,48.32,838.26,14.73,33.02,1435.58,0.00,73.8,0.00,135.02,1275.7,44.40,52.00,0.00,85.54,1144.03,321.90
07/15/2019,77.55,586.49,36.87,581.76,17,17.2,1127.18,154.30,48.29,838.21,14.73,32.98,1435.5,0.00,73.8,0.00,134.54,1275.43,9.20,87.60,0.00,85.03,1143.67,387.00
07/16/2019,77.51,586.49,36.51,581.34,16,17.07,1127.18,170.20,48.33,838.28,14.72,32.88,1435.3,0.00,73.7,0.00,134.14,1275.2,0.00,96.90,0.00,84.56,1143.34,419.60
07/17/2019,77.64,586.46,36.22,580.94,17,16.95,1126.39,169.40,48.35,838.3,14.73,32.76,1435.06,0.00,73.7,0.00,133.88,1275.06,0.00,96.80,0.00,84.57,1143.35,354.00
07/18/2019,77.63,586.55,35.86,580.63,18,16.85,1126.39,167.00,48.12,837.96,14.71,32.78,1435.09,0.00,73.7,0.00,133.57,1274.89,0.00,96.80,0.00,84.49,1143.29,320.50
06/01/2019,77.11,586.23,44.88,589.83,24,18.27,1130.16,253.80,48.85,839.05,14.7,35.23,1440.12,62.00,60.7,0.00,141.49,1279.28,47.60,49.20,0.00,94.55,1150.11,322.30
06/02/2019,77.08,586.21,44.78,589.78,24,18.32,1130.16,163.50,48.81,838.99,14.7,35.21,1440.08,62.10,60.7,0.00,141.73,1279.41,47.60,49.20,0.00,94.47,1150.06,322.20
06/03/2019,77.04,586.21,44.52,589.67,19,18.35,1130.16,95.10,48.79,838.96,14.71,35.17,1440,62.00,60.7,0.00,141.92,1279.51,47.60,48.50,0.00,94.3,1149.95,322.10
06/04/2019,77.2,586.19,44.08,589.4,19,18.35,1130.16,103.90,48.85,839.06,14.72,35.06,1439.79,16.50,70.4,0.80,141.94,1279.52,47.60,48.80,0.00,94.02,1149.76,322.00
06/05/2019,77.28,586.27,43.64,588.96,19,18.4,1130.16,99.20,48.94,839.19,14.7,35.01,1439.68,0.00,73.7,0.00,142.16,1279.64,1.90,79.60,0.00,93.78,1149.60,321.80
06/06/2019,77.39,586.33,43.2,588.5,19,18.38,1130.16,102.10,49.13,839.48,14.73,34.95,1439.57,0.00,73.7,0.00,142.23,1279.68,0.00,97.00,0.00,93.72,1149.56,324.90
06/07/2019,77.55,586.39,42.71,588.05,19,18.36,1130.16,113.20,49.01,839.29,14.72,34.96,1439.59,0.00,73.7,0.00,142.36,1279.75,0.00,97.00,0.00,93.57,1149.46,323.50
06/08/2019,77.64,586.49,42.23,587.55,17,18.33,1130.16,119.90,48.87,839.09,14.73,34.96,1439.59,0.00,73.7,0.00,142.44,1279.79,0.00,97.10,0.00,93.36,1149.32,323.40
06/09/2019,77.58,586.55,41.9,587.06,16,18.32,1130.16,120.80,48.83,839.02,14.73,34.94,1439.54,0.00,73.7,0.00,142.42,1279.78,0.00,97.10,0.00,93.1,1149.14,323.30
06/10/2019,77.75,586.51,42.1,586.71,17,18.4,1130.15,121.40,48.61,838.69,14.72,35.24,1440.14,0.00,73.7,0.00,142.94,1280.06,0.00,97.10,0.00,93.1,1149.14,323.20
06/11/2019,77.72,586.61,42.16,586.93,17,18.39,1130.15,120.80,48.56,838.62,14.66,35.3,1440.25,0.00,73.8,0.00,142.79,1279.98,0.00,97.10,0.00,93.5,1149.41,323.30
06/12/2019,77.72,586.6,42.11,586.98,17,18.37,1130.18,119.30,48.61,838.69,14.67,35.18,1440.03,0.00,73.5,0.00,142.69,1279.93,0.00,96.70,0.00,93.59,1149.47,322.10
06/13/2019,77.7,586.6,42.12,586.93,13,18.38,1130.05,120.00,48.7,838.83,14.67,35.21,1440.08,0.00,73.8,0.00,142.66,1279.91,0.00,97.00,0.00,93.75,1149.58,323.60
06/14/2019,77.7,586.59,42.06,586.95,17,18.36,1130.05,120.90,48.73,838.87,14.67,35.19,1440.04,0.00,73.8,0.00,142.64,1279.9,0.00,97.10,0.00,93.69,1149.54,323.70
06/15/2019,77.68,586.58,41.94,586.88,17,18.35,1130.05,120.10,48.71,838.84,14.68,35.22,1440.11,0.00,73.9,0.00,142.58,1279.87,0.00,97.10,0.00,93.57,1149.46,323.50
06/16/2019,77.71,586.57,41.91,586.77,12,18.42,1130.05,122.30,48.69,838.82,14.66,35.29,1440.24,0.00,73.9,0.00,143.08,1280.14,0.00,97.10,0.00,94.05,1149.78,323.70
06/17/2019,77.71,586.59,41.95,586.73,11,18.39,1130.24,119.40,48.68,838.8,14.67,35.29,1440.23,0.00,73.9,0.00,143.18,1280.19,0.00,97.10,0.00,94.32,1149.96,324.20
06/18/2019,77.73,586.58,42,586.77,10,18.39,1130.24,121.60,48.67,838.79,14.67,35.27,1440.19,53.30,63.6,0.00,143.22,1280.22,70.70,180.00,0.00,94.43,1150.03,530.00
06/19/2019,77.71,586.6,42.03,586.82,10,18.39,1130.24,111.70,48.67,838.79,14.67,35.21,1440.08,61.10,62.1,0.00,142.68,1279.92,195.70,213.90,0.00,94.08,1149.80,851.80
06/20/2019,77.79,586.59,42.15,586.85,10,18.41,1130.24,109.30,48.69,838.81,14.66,35.31,1440.27,61.00,62,0.00,142.6,1279.88,225.90,225.50,0.00,93.66,1149.52,967.70
06/21/2019,77.78,586.63,42.31,586.98,12,18.43,1130.15,91.70,48.73,838.87,14.67,35.3,1440.25,60.90,62.1,0.00,142.73,1279.95,225.90,225.70,0.00,93.48,1149.40,966.60
06/22/2019,77.75,586.63,42.34,587.13,12,18.39,1130.15,84.20,48.76,838.92,14.7,35.25,1440.16,60.60,62.1,0.00,142.49,1279.81,225.80,225.70,0.00,93.02,1149.09,965.80
06/23/2019,77.75,586.61,42.36,587.18,11,18.38,1130.15,84.00,48.86,839.07,14.7,35.22,1440.1,60.70,62.1,0.00,142.1,1279.61,225.70,225.60,0.00,92.44,1148.69,964.30
06/24/2019,77.75,586.61,42.28,587.19,10,18.4,1130.15,83.90,49,839.28,14.71,35.21,1440.09,60.70,62.1,0.00,141.66,1279.37,225.60,225.50,0.00,91.87,1148.32,888.20
06/25/2019,77.76,586.6,42.34,587.11,18,18.42,1130.16,86.40,49.01,839.29,14.72,35.28,1440.21,63.30,64.7,0.00,141.18,1279.11,235.10,234.90,0.00,91.56,1148.11,923.20
06/26/2019,77.87,586.62,42.3,587.17,18,18.4,1130.21,55.50,48.93,839.18,14.73,35.14,1439.94,60.80,62.1,0.00,140.99,1279.01,225.80,225.60,0.00,91.4,1148.00,750.70
06/27/2019,77.84,586.67,42.07,587.13,17,18.38,1130.21,82.30,48.83,839.03,14.74,35.03,1439.73,61.00,61.8,0.00,140.61,1278.8,225.80,225.50,0.00,91.28,1147.92,521.40
06/28/2019,77.82,586.66,41.79,586.89,22,18.37,1130.21,91.60,48.69,838.81,14.74,34.89,1439.45,61.00,61.8,0.00,140.16,1278.56,192.40,203.80,0.00,91.17,1147.85,427.20
06/29/2019,77.82,586.66,41.51,586.6,25,18.37,1130.21,91.20,48.6,838.67,14.73,34.76,1439.18,60.90,61.7,0.00,139.77,1278.35,130.40,133.80,0.00,91.14,1147.83,375.60
06/30/2019,77.79,586.65,41.19,586.32,27,18.35,1130.21,96.30,48.53,838.57,14.72,34.6,1438.86,60.90,61.7,0.00,139.48,1278.19,70.50,89.30,0.00,91.08,1147.79,352.80
07/19/2019,77.62,586.54,35.5,580.24,18,16.72,1126.39,168.20,48.26,838.17,14.71,32.61,1434.74,0.00,85,0.00,133.25,1274.71,0.00,107.50,0.00,83.99,1142.94,454.40
07/20/2019,77.62,586.53,35.12,579.84,16,16.6,1126.39,169.50,48.39,838.37,14.73,32.4,1434.3,0.00,90.7,0.00,132.88,1274.5,0.00,112.80,0.00,83.46,1142.57,513.70
07/21/2019,77.59,586.53,34.76,579.42,16,16.3,1126.39,165.40,48.53,838.57,14.74,32.21,1433.91,0.00,79.3,0.00,132.43,1274.25,0.00,102.30,0.00,82.95,1142.21,393.60
07/22/2019,77.72,586.51,34.53,578.99,19,16.45,1124.68,160.80,48.49,838.52,14.74,32.26,1434.02,0.00,73.7,0.00,132.48,1274.28,0.00,97.10,0.00,82.91,1142.18,322.80
07/23/2019,77.71,586.59,34.21,578.72,19,16.79,1124.68,158.40,48.17,838.04,14.71,32.29,1434.07,0.00,73.8,0.00,132.36,1274.17,0.00,97.10,0.00,82.69,1142.03,323.20
07/24/2019,77.71,586.58,33.88,578.35,18,16.52,1124.87,151.00,48.16,838.02,14.72,32.22,1433.93,0.00,73.8,0.00,131.81,1273.9,0.00,97.10,0.00,82.27,1141.73,321.40
07/25/2019,77.68,586.58,33.47,577.96,17,16.45,1124.87,148.40,48.17,838.03,14.73,32.18,1433.84,0.00,73.8,0.00,131.43,1273.69,0.00,97.10,0.00,81.78,1141.39,322.40
07/26/2019,77.67,586.57,33.07,577.49,16,16.38,1124.69,152.00,48.17,838.04,14.74,32.15,1433.79,0.00,73.8,0.00,131.02,1273.46,0.00,97.00,0.00,81.27,1141.03,320.00
07/27/2019,77.63,586.56,32.66,577.02,16,16.29,1124.69,148.90,48.18,838.05,14.74,32.11,1433.7,0.00,73.8,0.00,130.59,1273.22,0.00,97.00,0.00,80.7,1140.63,382.40
07/28/2019,77.61,586.54,32.26,576.55,16,16.19,1124.69,148.30,48.32,838.25,14.74,31.99,1433.43,0.00,73.7,0.00,130.25,1273.03,0.00,96.90,0.00,80.19,1140.27,329.90
07/29/2019,77.61,586.52,31.84,576.09,16,16.06,1123.83,150.90,48.37,838.33,14.74,31.83,1433.1,0.00,73.7,0.00,129.84,1272.79,0.00,96.80,0.00,79.61,1139.86,388.90
07/30/2019,77.58,586.52,31.41,575.61,16,15.97,1123.55,153.50,48.5,838.53,14.75,31.67,1432.75,0.00,73.8,0.00,129.39,1272.53,0.00,96.80,0.00,79.13,1139.51,331.90
07/31/2019,77.66,586.51,31.08,575.11,18,15.85,1123.21,152.20,48.48,838.5,14.75,31.62,1432.64,0.00,73.8,0.00,129.02,1272.32,0.00,96.70,0.00,78.7,1139.19,319.20
08/01/2019,77.65,586.55,30.68,574.7,18,15.74,1123.21,149.90,48.41,838.39,14.76,31.56,1432.52,0.00,73.8,0.00,128.59,1272.07,0.00,96.70,0.00,78.23,1138.85,322.70
08/02/2019,77.63,586.55,30.27,574.2,16,15.63,1122.54,155.40,48.33,838.28,14.75,31.51,1432.4,0.00,73.8,0.00,128.16,1271.81,0.00,96.60,0.00,77.74,1138.49,393.70
08/03/2019,77.78,586.54,29.92,573.69,17,15.53,1122.54,160.90,48.29,838.22,14.74,31.45,1432.28,0.00,73.8,0.00,127.82,1271.62,0.00,96.50,0.00,77.3,1138.17,329.00
08/04/2019,77.76,586.63,29.52,573.26,17,15.43,1122.54,152.90,48.25,838.15,14.74,31.41,1432.19,0.00,73.7,0.00,127.42,1271.39,0.00,96.50,0.00,76.9,1137.87,321.30
08/05/2019,77.75,586.62,29.32,572.77,17,15.3,1121.55,148.40,48.15,838,14.74,31.35,1432.05,0.00,73.7,0.00,126.97,1271.13,0.00,96.40,0.00,76.43,1137.53,322.50
08/06/2019,77.82,586.61,29.21,572.52,16,15.21,1121.55,152.30,48.15,838.01,14.74,31.41,1432.19,0.00,73.9,0.00,126.68,1270.95,0.00,96.60,0.00,76.21,1137.36,323.30
08/07/2019,77.72,586.65,29.05,572.39,16,15.13,1121.00,151.70,48.15,838,14.74,31.41,1432.18,0.00,74,0.00,126.37,1270.78,0.00,97.10,0.00,75.83,1137.09,323.30
08/08/2019,77.7,586.59,28.84,572.18,16,15.03,1121.00,147.00,47.99,837.76,14.73,31.37,1432.09,0.00,73.9,0.00,126.21,1270.69,0.00,97.30,0.00,75.45,1136.81,322.90
08/09/2019,77.68,586.57,28.57,571.93,16,14.93,1120.45,151.50,47.93,837.67,14.7,31.32,1431.99,0.00,73.9,0.00,125.83,1270.47,0.00,97.30,0.00,75.03,1136.50,321.30
08/10/2019,77.62,586.57,28.28,571.59,16,14.81,1120.45,155.20,47.83,837.53,14.7,31.26,1431.87,0.00,73.9,0.00,125.49,1270.27,0.00,97.30,0.00,74.58,1136.16,318.80
08/11/2019,77.59,586.53,27.99,571.23,15,14.69,1120.45,153.50,47.8,837.48,14.7,31.2,1431.74,0.00,73.9,0.00,125.05,1270.02,0.00,97.30,0.00,74.1,1135.82,328.00
08/12/2019,77.56,586.51,27.83,570.86,14,14.56,1119.33,152.30,47.71,837.35,14.69,31.14,1431.6,0.00,73.8,0.00,124.59,1269.74,0.00,97.20,0.00,73.61,1135.46,328.80
08/13/2019,77.48,586.5,27.72,570.67,15,14.44,1119.33,151.90,47.69,837.32,14.63,31.09,1431.49,0.00,73.8,0.00,123.98,1269.4,0.00,97.10,0.00,73.14,1135.12,321.00
08/14/2019,77.49,586.45,27.37,570.54,15,14.32,1119.33,150.00,47.65,837.25,14.65,31.03,1431.36,0.00,73.8,0.00,123.52,1269.13,0.00,97.10,0.00,72.69,1134.78,316.80
08/15/2019,77.51,586.46,27.07,570.1,13,14.2,1118.17,152.20,47.62,837.21,14.66,30.98,1431.25,0.00,73.7,0.00,123.07,1268.87,0.00,97.00,0.00,72.32,1134.50,322.50
08/16/2019,77.5,586.47,26.76,569.7,14,14.1,1118.17,152.00,47.6,837.18,14.66,30.94,1431.18,0.00,73.7,0.00,122.66,1268.63,0.00,97.00,0.00,71.86,1134.15,324.50
08/17/2019,77.57,586.46,26.6,569.28,14,14.04,1118.17,152.80,47.6,837.18,14.65,30.91,1431.11,0.00,73.7,0.00,122.34,1268.45,0.00,96.90,0.00,71.46,1133.84,324.90
08/18/2019,77.59,586.49,26.35,569.06,13,13.98,1118.17,143.80,47.67,837.28,14.63,30.81,1430.9,0.00,74,0.00,122.07,1268.3,0.00,96.90,0.00,71.08,1133.55,322.30
08/19/2019,77.58,586.52,26.08,568.74,13,13.89,1117.13,143.30,47.77,837.44,14.64,30.66,1430.57,0.00,74.1,0.00,121.65,1268.05,0.00,96.80,0.00,70.71,1133.27,322.60
08/20/2019,77.53,586.51,25.75,568.36,13,13.79,1117.13,149.80,47.88,837.62,14.67,30.45,1430.11,0.00,73.9,0.00,121.1,1267.72,0.00,96.80,0.00,70.24,1132.91,322.50
08/21/2019,77.58,586.48,25.45,567.92,14,13.69,1116.55,147.10,47.95,837.71,14.64,30.35,1429.91,0.00,73.9,0.00,120.75,1267.51,0.00,96.70,0.00,69.8,1132.58,324.00
08/22/2019,77.57,586.51,25.09,567.51,14,13.63,1116.30,142.30,48.03,837.83,14.62,30.13,1429.43,0.00,73.7,0.00,120.37,1267.28,0.00,96.60,0.00,69.48,1132.33,331.10
08/23/2019,77.56,586.51,24.69,567.02,14,13.53,1116.30,142.20,47.95,837.7,14.64,30.08,1429.33,0.00,73.7,0.00,119.95,1267.03,0.00,96.60,0.00,69.03,1131.99,334.00
08/24/2019,77.51,586.49,24.29,566.47,14,13.43,1116.30,144.90,47.95,837.71,14.67,30.02,1429.2,0.00,73.7,0.00,119.47,1266.74,0.00,96.50,0.00,68.49,1131.58,321.40
08/25/2019,77.47,586.46,23.87,565.92,15,13.3,1116.30,145.10,47.97,837.74,14.67,29.96,1429.06,0.00,73.7,0.00,119.02,1266.47,0.00,96.50,0.00,67.94,1131.16,320.60
08/26/2019,77.43,586.44,23.65,565.35,15,13.2,1116.30,127.30,47.92,837.66,14.68,29.9,1428.92,0.00,73.6,0.00,118.55,1266.19,0.00,96.40,0.00,67.48,1130.81,320.50
08/27/2019,77.4,586.41,23.47,565.07,15,13.09,1116.30,147.10,47.83,837.52,14.67,29.83,1428.78,0.00,73.8,0.00,118.02,1265.87,0.00,96.50,0.00,66.99,1130.43,319.80
08/28/2019,77.42,586.4,23.32,564.81,15,12.97,1116.30,146.20,47.84,837.54,14.69,29.75,1428.59,0.00,73.8,0.00,117.61,1265.63,0.00,96.90,0.00,66.45,1130.02,326.00
08/29/2019,77.39,586.41,23.04,564.58,17,12.84,1113.91,150.00,47.9,837.63,14.67,29.62,1428.3,0.00,73.8,0.00,117.16,1265.36,0.00,96.90,0.00,65.96,1129.62,323.80
08/30/2019,77.37,586.4,22.74,564.16,17,12.69,1113.50,166.80,47.95,837.71,14.69,29.46,1427.94,0.00,73.7,0.00,116.7,1265.08,0.00,96.90,0.00,65.33,1129.13,468.30
08/31/2019,77.34,586.38,22.51,563.74,17,12.47,1113.50,223.90,47.96,837.72,14.67,29.4,1427.8,0.00,73.7,0.00,116.2,1264.77,0.00,96.80,0.00,64.71,1128.64,394.30
09/01/2019,77.33,586.37,22.28,563.4,17,12.27,1113.50,227.50,47.97,837.74,14.67,29.34,1427.67,0.00,65.1,0.00,115.71,1264.5,0.00,89.70,0.00,64.18,1128.21,292.40
09/02/2019,77.35,586.36,22.1,563.06,19,12.14,1113.50,184.80,48.02,837.81,14.67,29.31,1427.61,0.00,65,0.00,115.48,1264.35,0.00,89.60,0.00,63.85,1127.96,290.50
09/03/2019,77.33,586.37,21.81,562.79,19,12.02,1111.15,149.90,48.19,837.83,14.68,29.27,1427.51,0.00,65,0.00,114.96,1264.05,0.00,89.60,0.00,63.36,1127.56,312.00
09/04/2019,76.82,586.36,21.97,562.37,18,11.91,1110.88,150.80,48.03,837.82,14.65,29.21,1427.37,0.00,65,0.00,114.55,1263.79,0.00,89.50,0.00,62.8,1127.12,386.80
09/05/2019,76.42,586.05,22.14,562.6,18,11.78,1110.88,150.00,48.03,837.82,14.66,29.15,1427.24,0.00,64.9,0.00,114.1,1263.52,0.00,89.50,0.00,62.13,1126.59,436.60
09/06/2019,76.1,585.81,22.31,562.87,18,11.65,1110.00,151.20,48.04,837.84,14.66,29.08,1427.09,0.00,64.9,0.00,113.61,1263.23,0.00,89.50,0.00,61.61,1126.18,288.90
09/07/2019,75.75,585.62,22.47,563.1,18,11.52,1110.00,151.40,48.06,837.87,14.66,29.03,1426.97,0.00,64.9,0.00,113.1,1262.92,0.00,89.60,0.00,61.02,1125.71,342.30
09/08/2019,75.42,585.4,22.63,563.34,18,11.38,1110.00,150.30,48.07,837.89,14.68,28.98,1426.86,0.00,64.8,0.00,112.67,1262.65,0.00,89.60,0.00,60.24,1125.09,545.80
09/09/2019,74.92,585.21,22.79,563.56,18,11.24,1108.64,158.80,48.03,837.82,14.71,28.92,1426.72,0.00,64.8,0.00,112.18,1262.35,0.00,89.60,0.00,59.49,1124.47,539.20
09/10/2019,74.39,584.9,22.96,563.81,18,11.12,1108.22,156.20,48.02,837.81,14.7,28.75,1426.35,0.00,64.7,0.00,111.78,1262.1,0.00,89.50,0.00,58.7,1123.82,561.70
09/11/2019,73.83,584.58,23.14,564.04,17,10.98,1107.75,155.70,48.06,837.87,14.7,28.71,1426.25,0.00,64.7,0.00,111.41,1261.87,0.00,89.40,0.00,58,1123.24,546.60
09/12/2019,73.3,584.23,23.32,564.32,17,10.87,1107.24,154.00,48.09,837.91,14.69,28.67,1426.16,0.00,64.7,0.00,111.01,1261.62,0.00,89.70,0.00,57.39,1122.73,399.40
09/13/2019,72.79,583.9,23.47,564.58,17,10.76,1107.24,152.70,48.11,837.94,14.7,28.61,1426.03,0.00,64.7,0.00,110.53,1261.32,0.00,89.70,0.00,56.65,1122.12,490.60
09/14/2019,72.28,583.57,23.65,564.81,13,10.64,1107.24,151.70,48.15,838.01,14.67,28.58,1425.97,0.00,64.6,0.00,110.08,1261.04,0.00,89.70,0.00,55.93,1121.52,488.20
09/15/2019,71.77,583.26,23.82,565.06,13,10.51,1107.24,152.60,48.17,838.03,14.69,28.53,1425.85,0.00,64.6,0.00,109.61,1260.76,0.00,89.60,0.00,55.24,1120.95,444.60
09/16/2019,71.22,582.94,23.99,565.29,13,10.35,1105.62,153.20,48.17,838.04,14.69,28.49,1425.75,0.00,57.6,0.00,109.15,1260.46,0.00,80.80,0.00,54.54,1120.37,449.40
09/17/2019,70.61,582.6,24.13,565.52,13,10.21,1105.62,156.00,48.15,837.96,14.68,28.43,1425.61,0.00,57.6,0.00,108.6,1260.12,0.00,80.70,0.00,53.9,1119.83,457.20
09/18/2019,70.11,582.21,24.29,565.71,12,10.08,1105.62,155.30,48.05,837.86,14.69,28.36,1425.46,0.00,55.7,0.00,108.1,1259.81,0.00,74.90,0.00,53.32,1119.33,430.30
09/19/2019,69.62,581.9,24.45,565.93,14,9.93,1105.62,155.60,48.14,837.99,14.67,28.14,1424.97,0.00,54.8,0.00,107.64,1259.52,0.00,73.60,0.00,52.72,1118.81,438.50
09/20/2019,69.15,581.6,24.62,566.15,16,9.82,1103.75,154.10,48.13,837.97,14.66,27.85,1424.33,0.00,54.7,0.00,107.13,1259.2,0.00,73.60,0.00,52.26,1118.41,482.00
09/21/2019,68.66,581.3,24.77,566.36,18,9.68,1103.75,155.80,48.07,837.88,14.69,27.57,1423.69,0.00,54.6,0.00,106.61,1258.88,0.00,73.50,0.00,51.71,1117.93,588.70
09/22/2019,68.19,580.99,24.94,566.57,19,9.54,1103.75,159.80,48.03,837.83,14.67,27.29,1423.02,0.00,54.7,0.00,106.15,1258.59,0.00,73.40,0.00,51.19,1117.48,542.30
09/23/2019,67.7,580.7,25.11,566.8,19,9.38,1102.16,157.30,47.99,837.77,14.66,27.02,1422.4,0.00,54.7,0.00,105.76,1258.34,0.00,73.50,0.00,50.67,1117.03,548.00
09/24/2019,67.08,580.39,25.26,567.03,19,9.22,1101.65,154.10,47.95,837.71,14.65,26.76,1421.77,0.00,55.1,0.00,105.26,1258.04,0.00,73.80,0.00,50.22,1116.63,500.50
09/25/2019,66.84,580.01,25.41,567.25,19,9.08,1101.11,152.30,47.93,837.68,14.62,26.46,1421.07,0.00,54.9,0.00,104.8,1257.74,0.00,73.80,0.00,49.7,1116.19,551.10
09/26/2019,66.56,579.85,25.58,567.46,17,8.94,1101.11,151.50,47.93,837.68,14.6,26.2,1420.47,0.00,54.8,0.00,104.4,1257.48,0.00,73.70,0.00,49.28,1115.82,511.90
09/27/2019,66.01,579.67,25.73,567.68,16,8.82,1101.11,153.60,47.89,837.61,14.61,25.91,1419.79,0.00,54.6,0.00,103.93,1257.18,0.00,73.70,0.00,48.71,1115.33,573.50
09/28/2019,65.45,579.3,25.89,567.89,12,8.68,1101.11,154.00,47.83,837.53,14.61,25.64,1419.16,0.00,54.7,0.00,103.46,1256.87,0.00,73.70,0.00,48.01,1114.70,757.30
09/29/2019,64.91,578.94,26.04,568.11,12,8.54,1101.11,153.60,47.81,837.5,14.64,25.36,1418.48,0.00,54.7,0.00,102.99,1256.57,0.00,73.70,0.00,47.39,1114.14,672.40
09/30/2019,64.51,578.59,26.2,568.31,11,8.4,1101.11,153.70,47.77,837.44,14.63,25.1,1417.83,0.00,54.7,0.00,102.56,1256.29,0.00,73.60,0.00,46.84,1113.63,601.60
11/01/2019,52.6,570.23,40.78,582.85,19,16.97,1122.78,62.00,48.94,839.19,10.01,29.38,1427.78,38.90,0,0.00,106.95,1259.09,43.40,0.00,3.80,55.08,1120.83,98.80
10/01/2019,64.09,578.32,26.35,568.52,11,8.25,1098.06,151.60,47.73,837.37,14.62,24.85,1417.22,0.00,35.7,0.00,102.1,1255.99,0.00,46.40,0.00,46.38,1113.21,501.80
10/02/2019,63.63,578.05,26.52,568.73,11,8.12,1098.06,152.50,47.68,837.32,14.58,24.57,1416.54,0.00,34.9,0.00,101.68,1255.72,0.00,47.40,0.00,46.04,1112.90,389.50
10/03/2019,63.31,577.75,26.72,568.94,11,8,1097.03,151.60,47.69,837.32,14.58,24.35,1415.99,0.00,35.6,0.00,101.37,1255.53,0.00,47.40,0.00,45.68,1112.57,464.50
10/04/2019,62.87,577.54,26.88,569.23,10,7.85,1097.03,163.50,47.67,837.28,14.62,24.11,1415.39,0.00,35.5,0.00,100.97,1255.26,0.00,47.90,0.00,45.2,1112.13,569.30
10/05/2019,62.46,577.26,27.06,569.44,10,7.67,1097.03,207.30,47.61,837.2,14.6,23.84,1414.74,0.00,35.4,0.00,100.53,1254.97,0.00,47.80,0.00,44.73,1111.70,519.60
10/06/2019,62.1,576.98,27.28,569.7,11,7.54,1097.03,172.10,47.61,837.2,14.6,23.61,1414.18,0.00,35.4,0.00,100.11,1254.71,0.00,47.80,0.00,44.57,1111.56,284.20
10/07/2019,61.77,576.75,27.51,569.99,11,7.46,1097.03,148.60,47.6,837.18,14.6,23.51,1413.92,0.00,36.2,0.00,100.03,1254.65,0.00,47.70,0.00,44.67,1111.65,170.80
10/08/2019,61.35,576.54,27.71,570.28,11,7.43,1097.03,151.50,47.57,837.13,14.59,23.56,1414.05,0.00,36.2,0.00,99.62,1254.38,67.80,69.70,14.10,44.58,1111.56,204.30
10/09/2019,60.89,576.26,27.9,570.53,11,7.35,1094.38,152.10,47.5,837.03,14.61,23.51,1413.92,36.70,46.8,13.30,99.29,1254.17,18.40,55.30,4.10,44.11,1111.13,434.10
10/10/2019,60.44,575.97,28.06,570.76,12,7.25,1094.38,151.00,47.47,836.99,14.57,23.5,1413.87,15.30,41,5.90,98.89,1253.91,43.00,4.50,0.00,43.59,1110.66,394.30
10/11/2019,59.98,575.67,28.24,570.97,14,7.15,1094.38,131.30,47.45,836.96,14.57,23.48,1413.82,0.00,35.7,0.00,98.51,1253.66,47.50,0.00,0.00,43.18,1110.28,268.90
10/12/2019,59.53,575.36,28.39,571.17,14,7.04,1094.38,150.60,47.42,836.91,14.57,23.46,1413.77,0.00,35.7,0.00,98.1,1253.4,47.40,0.00,0.00,42.78,1109.90,278.30
10/13/2019,59.12,575.07,28.56,571.37,14,6.92,1094.38,151.90,47.39,836.86,14.57,23.44,1413.72,0.00,35.7,0.00,97.69,1253.13,48.40,0.00,0.00,42.13,1109.28,508.50
10/14/2019,58.71,574.8,28.72,571.58,14,6.81,1094.38,151.70,47.36,836.82,14.59,23.37,1413.51,43.00,53.7,0.00,97.28,1252.86,48.40,0.00,0.00,41.66,1108.82,338.50
10/15/2019,58.39,574.5,28.87,571.77,14,6.67,1091.90,153.00,47.3,836.73,14.58,23.33,1413.39,44.10,17.6,0.00,96.83,1252.55,48.40,0.00,0.00,41.31,1108.49,159.70
10/16/2019,58.43,574.29,29.71,571.96,17,7.27,1091.90,142.10,47.44,836.94,14.57,23.71,1414.42,35.60,0,0.00,97.94,1253.29,48.40,0.00,0.00,41.77,1108.93,87.70
10/17/2019,58.18,574.32,30.26,573.03,17,8.98,1100.27,6.80,46.82,836,14.6,24.15,1415.52,35.80,0,0.00,99.69,1254.43,47.80,0.00,0.00,43.54,1110.61,87.70
10/18/2019,57.87,574.14,30.57,573.7,16,9.66,1100.27,31.10,46.75,835.91,14.6,24.33,1415.94,38.50,0,0.00,100.34,1254.85,51.10,0.00,0.00,44.46,1111.45,97.50
10/19/2019,57.57,573.92,30.82,574.07,16,10,1100.27,65.20,46.84,836.05,14.66,24.42,1416.17,38.70,0,0.00,100.68,1255.07,51.50,0.00,0.00,44.88,1111.84,99.10
